time_ns,radius_nm,energy_J
0.0,30.314372114313947,5.021218358818522e-16
500000.0,30.309621142849405,5.01435413219236e-16
1000000.0,30.310416202430847,5.014115618233203e-16
1500000.0,30.31159109069843,5.014097811244632e-16
2000000.0,30.31276856394197,5.014096295204226e-16
2500000.0,30.313935805268443,5.014096151570296e-16
3000000.0,30.315100370627242,5.014096127257935e-16
3500000.0,30.316265871154776,5.014096113313568e-16
4000000.0,30.317433556126723,5.0140961002163e-16
4500000.000000001,30.318603820026617,5.014096087143734e-16
5000000.0,30.31977678075977,5.01409607402599e-16
5500000.000000001,30.320952470470065,5.014096060855624e-16
6000000.0,30.32213089569521,5.014096047630093e-16
6500000.000000001,30.32331205600744,5.014096034347525e-16
7000000.0,30.324495949703064,5.014096021006481e-16
7500000.000000001,30.325682575463563,5.014096007605869e-16
8000000.0,30.326871932762554,5.014095994144849e-16
8500000.0,30.32806402188627,5.014095980622764e-16
9000000.000000002,30.32925884384275,5.014095967039078e-16
9500000.0,30.330456400247872,5.014095953393342e-16
10000000.0,30.331656693216356,5.014095939685165e-16
10500000.0,30.332859725265717,5.014095925914195e-16
11000000.000000002,30.334065499234068,5.014095912080113e-16
11500000.0,30.335274018213116,5.014095898182557e-16
12000000.0,30.336485285490713,5.014095884221275e-16
12500000.0,30.33769930450972,5.014095870196002e-16
13000000.000000002,30.33891607882809,5.014095856106465e-16
13500000.0,30.34013561208859,5.014095841952399e-16
14000000.0,30.34135790799476,5.014095827733544e-16
14500000.0,30.34258297029154,5.014095813449642e-16
15000000.000000002,30.343810802750042,5.014095799100443e-16
15500000.0,30.34504140915533,5.014095784685691e-16
16000000.0,30.346274793297006,5.014095770205141e-16
16500000.0,30.34751095896177,5.014095755658544e-16
17000000.0,30.348749909927808,5.014095741045656e-16
17500000.0,30.34999164996054,5.014095726366237e-16
18000000.000000004,30.351236182809497,5.014095711620037e-16
18500000.000000004,30.352483512206003,5.014095696806817e-16
19000000.0,30.353733641861364,5.014095681926341e-16
19500000.0,30.354986575466413,5.014095666978363e-16
20000000.0,30.356242316691286,5.014095651962647e-16
20500000.0,30.357500869184996,5.014095636878945e-16
21000000.0,30.358762236575593,5.014095621727023e-16
21500000.0,30.360026422470543,5.014095606506641e-16
22000000.000000004,30.361293430457355,5.014095591217558e-16
22500000.000000004,30.362563264104185,5.01409557585954e-16
23000000.0,30.363835926960732,5.01409556043234e-16
23500000.0,30.365111422559036,5.014095544935726e-16
24000000.0,30.36638975441443,5.014095529369455e-16
24500000.0,30.367670926026477,5.014095513733287e-16
25000000.0,30.368954940879927,5.014095498026986e-16
25500000.0,30.370241802445737,5.014095482250309e-16
26000000.000000004,30.371531514182003,5.014095466403015e-16
26500000.000000004,30.372824079534986,5.014095450484866e-16
27000000.0,30.374119501940026,5.014095434495616e-16
27500000.0,30.375417784822535,5.01409541843503e-16
28000000.0,30.376718931598948,5.014095402302859e-16
28500000.0,30.378022945677486,5.014095386098869e-16
29000000.0,30.379329830458946,5.01409536982281e-16
29500000.000000004,30.380639589338102,5.014095353474444e-16
30000000.000000004,30.381952225704353,5.01409533705352e-16
30500000.000000004,30.38326774294247,5.014095320559796e-16
31000000.0,30.384586144433474,5.014095303993026e-16
31500000.0,30.38590743355538,5.014095287352965e-16
32000000.0,30.387231613684,5.014095270639365e-16
32500000.0,30.38855868819369,5.014095253851979e-16
33000000.0,30.38988866045809,5.014095236990559e-16
33500000.000000004,30.391221533850878,5.014095220054855e-16
34000000.0,30.392557311746415,5.014095203044615e-16
34500000.0,30.393895997520485,5.014095185959595e-16
35000000.0,30.395237594550963,5.014095168799538e-16
35500000.00000001,30.396582106218425,5.014095151564195e-16
36000000.00000001,30.39792953590668,5.014095134253316e-16
36500000.00000001,30.39927988700356,5.014095116866643e-16
37000000.00000001,30.400633162901688,5.014095099403921e-16
37500000.0,30.401989366998897,5.014095081864899e-16
38000000.0,30.403348502698844,5.014095064249316e-16
38500000.0,30.404710573412128,5.014095046556893e-16
39000000.0,30.406075582557406,5.014095028787394e-16
39500000.0,30.407443533559533,5.014095010940561e-16
40000000.0,30.408814429851187,5.014094993016136e-16
40500000.0,30.410188274873672,5.014094975013858e-16
41000000.0,30.411565072077448,5.014094956933466e-16
41500000.0,30.41294482492256,5.014094938774697e-16
42000000.0,30.414327536879338,5.014094920537289e-16
42500000.0,30.415713211428905,5.014094902220975e-16
43000000.0,30.41710185206361,5.014094883825492e-16
43500000.00000001,30.41849346228759,5.01409486535057e-16
44000000.00000001,30.4198880456172,5.014094846795946e-16
44500000.00000001,30.42128560558154,5.014094828161347e-16
45000000.00000001,30.422686145722945,5.014094809446506e-16
45500000.0,30.424089669597425,5.014094790651148e-16
46000000.0,30.425496180775117,5.01409477177501e-16
46500000.0,30.426905682840914,5.014094752817812e-16
47000000.0,30.42831817939485,5.014094733779282e-16
47500000.0,30.429733674052628,5.014094714659147e-16
48000000.0,30.431152170446005,5.014094695457125e-16
48500000.0,30.432573672223345,5.014094676172942e-16
49000000.0,30.43399818305002,5.01409465680632e-16
49500000.0,30.43542570660879,5.014094637356979e-16
50000000.0,30.43685624660043,5.014094617824639e-16
