time_ns,radius_nm,energy_J
0.0,20.022585998119858,5.017126380399641e-16
500000.0,19.977266623013545,5.012668298078866e-16
1000000.0,19.92964120380073,5.012499025575801e-16
1500000.0,19.8794134165412,5.012471395876953e-16
2000000.0,19.827937096674603,5.012453859709053e-16
2500000.0,19.775728228050305,5.012436882635062e-16
3000000.0,19.722949363297754,5.012419688310743e-16
3500000.0,19.669647954566816,5.012402214927366e-16
4000000.0,19.615837672299314,5.012384457854426e-16
4500000.000000001,19.561523774051146,5.012366417136947e-16
5000000.0,19.506710733081636,5.012348094280931e-16
5500000.000000001,19.451404389613558,5.012329492317511e-16
6000000.0,19.39561237170286,5.012310615779796e-16
6500000.000000001,19.33934391499329,5.012291470500262e-16
7000000.0,19.282609427329664,5.012272063289167e-16
7500000.000000001,19.22541991571368,5.012252401525707e-16
8000000.0,19.16778633137693,5.012232492689925e-16
8500000.0,19.10971887324466,5.012212343861674e-16
9000000.000000002,19.051226287597142,5.012191961216909e-16
9500000.0,18.99231520070819,5.012171349545868e-16
10000000.0,18.932989518536488,5.012150511818363e-16
10500000.0,18.8732499223916,5.012129448817628e-16
11000000.000000002,18.81309348267195,5.01210815885325e-16
11500000.0,18.752513405144764,5.012086637564031e-16
12000000.0,18.691498916717673,5.012064877809576e-16
12500000.0,18.6300352913855,5.012042869651769e-16
13000000.000000002,18.56810401191962,5.012020600419368e-16
13500000.0,18.505683058582456,5.011998054847866e-16
14000000.0,18.442747318990083,5.011975215322867e-16
14500000.0,18.37926910818758,5.011952062154463e-16
15000000.000000002,18.315218787335066,5.011928573957343e-16
15500000.0,18.250565474427795,5.011904728095804e-16
16000000.0,18.185277836381548,5.011880501206046e-16
16500000.0,18.119324949107796,5.01185586979873e-16
17000000.0,18.052677207971534,5.011830810929296e-16
17500000.0,17.985307264045225,5.011805302925564e-16
18000000.000000004,17.917190950361242,5.011779326155333e-16
18500000.000000004,17.848308153868008,5.011752863797554e-16
19000000.0,17.77864357305987,5.011725902563454e-16
19500000.0,17.708187292723327,5.011698433309444e-16
20000000.0,17.63693510213176,5.011670451458852e-16
20500000.0,17.564888485107574,5.011641957157738e-16
21000000.0,17.492054222578208,5.011612955105149e-16
21500000.0,17.41844357352879,5.011583453998798e-16
22000000.000000004,17.344071037997548,5.011553465595787e-16
22500000.000000004,17.26895275103027,5.01152300341945e-16
23000000.0,17.193104602883963,5.011492081198108e-16
23500000.0,17.116540221192373,5.011460711161111e-16
24000000.0,17.03926897520685,5.011428902342416e-16
24500000.0,16.961294166132653,5.011396659033054e-16
25000000.0,16.882611549796696,5.011363979504288e-16
25500000.0,16.803208302189418,5.011330855106651e-16
26000000.000000004,16.723062498571043,5.011297269766469e-16
26500000.000000004,16.642143124328364,5.011263199877182e-16
27000000.0,16.560410606759937,5.011228614589778e-16
27500000.0,16.477817832910418,5.011193476467373e-16
28000000.0,16.394311607760613,5.01115774247915e-16
28500000.0,16.3098345059492,5.011121365335625e-16
29000000.0,16.22432706808087,5.011084295151401e-16
29500000.000000004,16.137730282751313,5.011046481446984e-16
30000000.000000004,16.049988269977355,5.011007875453426e-16
30500000.000000004,15.96105103618208,5.010968432638393e-16
31000000.0,15.87087710799501,5.010928115312619e-16
31500000.0,15.77943577938676,5.010886895054692e-16
32000000.0,15.68670864529158,5.010844754602368e-16
32500000.0,15.59269007017408,5.010801688799623e-16
33000000.0,15.497386277281638,5.010757704233584e-16
33500000.000000004,15.400812866808549,5.010712817276747e-16
34000000.0,15.30299078139202,5.010667050501528e-16
34500000.0,15.203941000127672,5.010620427717566e-16
35000000.0,15.103678506418047,5.010572968183539e-16
35500000.00000001,15.002206261682998,5.010524680747145e-16
36000000.00000001,14.899509977718974,5.010475558700789e-16
36500000.00000001,14.79555439563651,5.010425576015328e-16
37000000.00000001,14.690281581708568,5.010374685395333e-16
37500000.0,14.583611501500695,5.010322818365305e-16
38000000.0,14.475444897992835,5.010269887409039e-16
38500000.0,14.365668308665104,5.010215790091162e-16
39000000.0,14.254160900658436,5.010160415023689e-16
39500000.0,14.140802645151675,5.010103649433865e-16
40000000.0,14.02548313859924,5.01004538789099e-16
40500000.0,13.908110091299372,5.009985541401504e-16
41000000.0,13.788616176559378,5.009924045540647e-16
41500000.0,13.666962685661558,5.009860865787577e-16
42000000.0,13.543138454811443,5.009795998109111e-16
42500000.0,13.417153017991163,5.009729463185378e-16
43000000.0,13.289024001385998,5.009661293912072e-16
43500000.00000001,13.15876024765169,5.009591517600849e-16
44000000.00000001,13.026343599192277,5.009520136164649e-16
44500000.00000001,12.891713085725048,5.009447108514361e-16
45000000.00000001,12.754755064501479,5.009372339075397e-16
45500000.0,12.615301695293116,5.009295674896106e-16
46000000.0,12.47313848431698,5.0092169120652445e-16
46500000.0,12.32802005845741,5.009135810808591e-16
47000000.0,12.179692091497916,5.009052117816745e-16
47500000.0,12.027916208407529,5.008965593452976e-16
48000000.0,11.872493379932969,5.008876039845203e-16
48500000.0,11.713279780938606,5.008783323005278e-16
49000000.0,11.55018814352061,5.008687379760217e-16
49500000.0,11.38316889191059,5.008588200725922e-16
50000000.0,11.21217026110169,5.008485786347491e-16
