time_ns,radius_nm,energy_J
0.0,30.314372114313947,5.021218358818522e-16
5000000.0,30.31977678075977,5.01409607402599e-16
10000000.0,30.331656693216356,5.014095939685165e-16
15000000.000000002,30.343810802750042,5.014095799100443e-16
20000000.0,30.356242316691286,5.014095651962647e-16
25000000.0,30.368954940879927,5.014095498026986e-16
30000000.000000004,30.381952225704353,5.01409533705352e-16
35000000.0,30.395237594550963,5.014095168799538e-16
40000000.0,30.408814429851187,5.014094993016136e-16
45000000.00000001,30.422686145722945,5.014094809446506e-16
50000000.0,30.43685624660043,5.014094617824639e-16
55000000.0,30.451328378264723,5.014094417873487e-16
60000000.00000001,30.466106375204802,5.014094209303526e-16
65000000.0,30.481194307129776,5.014093991811072e-16
70000000.0,30.496596526524034,5.014093765076247e-16
75000000.0,30.512317718540718,5.0140935287607e-16
80000000.0,30.528362954116925,5.014093282505056e-16
85000000.0,30.54473774702577,5.014093025925955e-16
90000000.00000001,30.561448115535086,5.014092758612854e-16
95000000.0,30.578500648892252,5.014092480124305e-16
100000000.0,30.595902579690385,5.014092189983644e-16
105000000.00000001,30.6136618623707,5.014091887674177e-16
110000000.0,30.631787258451638,5.014091572633455e-16
115000000.0,30.650288429352873,5.014091244248107e-16
120000000.00000001,30.66917603857214,5.014090901846123e-16
125000000.0,30.688461861825147,5.014090544689003e-16
130000000.0,30.708158907820348,5.014090171962846e-16
135000000.0,30.72828155036362,5.014089782768135e-16
140000000.0,30.74884567293663,5.014089376108022e-16
145000000.00000003,30.769868827028432,5.01408895087466e-16
150000000.0,30.791370405367378,5.01408850583392e-16
155000000.0,30.813371832329537,5.014088039609689e-16
160000000.0,30.835896771835248,5.014087550661245e-16
165000000.0,30.858971354818785,5.014087037261369e-16
170000000.0,30.882624427532456,5.014086497469086e-16
175000000.00000003,30.906887820363877,5.014085929099216e-16
180000000.00000003,30.931796640465933,5.014085329687726e-16
185000000.0,30.957389585578134,5.014084696450181e-16
190000000.0,30.98370927855927,5.014084026235796e-16
195000000.0,31.0108026200333,5.014083315473844e-16
200000000.0,31.038721153373867,5.014082560113284e-16
205000000.00000003,31.067521432668478,5.014081755554005e-16
210000000.00000003,31.09726538151237,5.014080896570166e-16
215000000.0,31.1280206226091,5.014079977223806e-16
220000000.0,31.159860752234785,5.014078990772284e-16
225000000.0,31.19286552129179,5.014077929569271e-16
230000000.0,31.227120873970307,5.014076784963521e-16
235000000.0,31.262718779803468,5.0140755472022e-16
240000000.00000003,31.299756778420278,5.014074205344942e-16
245000000.00000003,31.33833714477866,5.014072747201076e-16
250000000.0,31.378565566143234,5.014071159314802e-16
255000000.0,31.420549221300288,5.014069427007745e-16
260000000.0,31.464394162641934,5.014067534515754e-16
265000000.0,31.510201947561825,5.014065465247613e-16
270000000.0,31.558065523591864,5.014063202178265e-16
275000000.0,31.608064504563558,5.014060728412621e-16
280000000.0,31.660260098327736,5.014058027894067e-16
285000000.00000006,31.714690143780512,5.014055086229065e-16
290000000.00000006,31.771364845738233,5.014051891560232e-16
295000000.00000006,31.830263905795498,5.014048435369469e-16
300000000.0,31.89133570853762,5.014044713090033e-16
305000000.0,31.954499040882865,5.014040724400035e-16
310000000.0,32.01964750783278,5.014036473106043e-16
315000000.0,32.08665642943355,5.014031966593343e-16
320000000.0,32.15539164201753,5.014027214861808e-16
325000000.0,32.2257194233763,5.014022229256937e-16
330000000.0,32.29751670013011,5.014017020984811e-16
335000000.0,32.370680845873494,5.014011599536867e-16
340000000.0,32.44513859029867,5.014005971101092e-16
345000000.0,32.520853818047904,5.014000137014879e-16
350000000.00000006,32.59783421250745,5.013994092256815e-16
355000000.00000006,32.676136788638736,5.013987823978366e-16
360000000.00000006,32.755872338577035,5.0139813100305e-16
365000000.0,32.837208655524876,5.013974517493954e-16
370000000.0,32.92037210681401,5.013967401211835e-16
375000000.0,33.005646656797886,5.013959902484747e-16
380000000.0,33.0933687751939,5.013951948204926e-16
385000000.0,33.18391587195855,5.013943451032905e-16
390000000.0,33.27768524420183,5.013934311562379e-16
395000000.0,33.37506063307671,5.013924423747397e-16
400000000.0,33.4763655099752,5.013913684806751e-16
405000000.0,33.581807193894996,5.013902009688487e-16
410000000.00000006,33.69142379954194,5.013889347803015e-16
415000000.00000006,33.80505323877818,5.013875696557272e-16
420000000.00000006,33.922343453664624,5.013861104799881e-16
425000000.00000006,34.04281089568493,5.013845662069088e-16
430000000.0,34.165934370584054,5.013829475942616e-16
435000000.0,34.29125689456527,5.013812645047521e-16
440000000.0,34.418469145333745,5.013795235560608e-16
445000000.0,34.54746144924435,5.013777265049775e-16
450000000.0,34.67834549580592,5.013758692895947e-16
455000000.0,34.81145346457083,5.013739414788238e-16
460000000.0,34.94731963573178,5.013719259821254e-16
465000000.0,35.08664044242667,5.013697992144453e-16
470000000.0,35.23019792194932,5.0136753241623e-16
475000000.00000006,35.37872710221302,5.013650952987663e-16
480000000.00000006,35.532725206318915,5.013624628935852e-16
485000000.00000006,35.69225208401127,5.013596243823644e-16
490000000.00000006,35.85683354397444,5.013565891718634e-16
495000000.00000006,36.025573052274424,5.013533845194412e-16
500000000.0,36.19745508316851,5.013500443148593e-16
