time_ns,radius_nm,energy_J
0.0,30.263028812416504,5.021074574584011e-16
500000.0,30.22229405551951,5.016092489130381e-16
1000000.0,30.197279426460412,5.01464358758795e-16
1500000.0,30.18071256218894,5.014052949764361e-16
2000000.0,30.168464228862465,5.013777348728824e-16
2500000.0,30.158344066329768,5.013639041630263e-16
3000000.0,30.14918960448884,5.013566473576586e-16
3500000.0,30.14038621209288,5.013527254832397e-16
4000000.0,30.13161400442268,5.013505603849524e-16
4500000.000000001,30.122712327464466,5.013493446556061e-16
5000000.0,30.11360613100057,5.013486511348712e-16
5500000.000000001,30.104265561724613,5.013482484355885e-16
6000000.0,30.094683725964856,5.013480090754943e-16
6500000.000000001,30.08486453317789,5.013478619438995e-16
7000000.0,30.074816174837384,5.013477670091441e-16
7500000.000000001,30.064547752911146,5.013477015789343e-16
8000000.0,30.054067652836505,5.013476527206596e-16
8500000.0,30.043382863738934,5.01347613031435e-16
9000000.000000002,30.032498794989987,5.013475782569425e-16
9500000.0,30.021419336843124,5.013475459421998e-16
10000000.0,30.01014702685672,5.013475146632489e-16
10500000.0,29.99868324883716,5.013474835879934e-16
11000000.000000002,29.987028427685754,5.013474522244535e-16
11500000.0,29.97518220377423,5.0134742027614e-16
12000000.0,29.96314358129428,5.013473875588262e-16
12500000.0,29.950911050507585,5.01347353952589e-16
13000000.000000002,29.938482686338034,5.013473193741419e-16
13500000.0,29.925856226666255,5.01347283760859e-16
14000000.0,29.913029133786395,5.013472470615387e-16
14500000.0,29.89999864220163,5.013472092310564e-16
15000000.000000002,29.88676179550263,5.013471702272602e-16
15500000.0,29.873315474614753,5.013471300091634e-16
16000000.0,29.85965641927282,5.013470885358813e-16
16500000.0,29.845781244210368,5.013470457660021e-16
17000000.0,29.831686451239324,5.013470016572018e-16
17500000.0,29.8173684381419,5.013469561660035e-16
18000000.000000004,29.802823505092977,5.013469092476164e-16
18500000.000000004,29.788047859169872,5.013468608558225e-16
19000000.0,29.773037617380027,5.01346810942885e-16
19500000.0,29.757788808537818,5.013467594594742e-16
20000000.0,29.74229737424541,5.013467063545983e-16
20500000.0,29.72655916917305,5.013466515755349e-16
21000000.0,29.710569960788106,5.013465950677681e-16
21500000.0,29.6943254286473,5.013465367749193e-16
22000000.000000004,29.67782116333897,5.013464766386806e-16
22500000.000000004,29.6610526651415,5.013464145987419e-16
23000000.0,29.64401534244815,5.013463505927191e-16
23500000.0,29.62670450999576,5.013462845560771e-16
24000000.0,29.609115386925765,5.013462164220512e-16
24500000.0,29.591243094698278,5.013461461215638e-16
25000000.0,29.57308265487478,5.013460735831393e-16
25500000.0,29.5546289867802,5.0134599873281445e-16
26000000.000000004,29.535876905052103,5.013459214940452e-16
26500000.000000004,29.516821117081978,5.013458417876099e-16
27000000.0,29.497456220351626,5.013457595315093e-16
27500000.0,29.477776699665974,5.0134567464086e-16
28000000.0,29.457776924282516,5.013455870277861e-16
28500000.0,29.437451144936432,5.013454966013043e-16
29000000.0,29.416793490759648,5.013454032672062e-16
29500000.000000004,29.39579796609141,5.01345306927933e-16
30000000.000000004,29.374458447177442,5.013452074824474e-16
30500000.000000004,29.352768678754142,5.013451048260977e-16
31000000.0,29.33072227051392,5.013449988504792e-16
31500000.0,29.308312693447345,5.01344889443286e-16
32000000.0,29.285533276057304,5.013447764881579e-16
32500000.0,29.262377200440138,5.013446598645221e-16
33000000.0,29.23883749822848,5.01344539447426e-16
33500000.000000004,29.214907046389772,5.013444151073624e-16
34000000.0,29.190578562874418,5.01344286710089e-16
34500000.0,29.165844602107168,5.013441541164376e-16
35000000.0,29.14069755031476,5.013440171821168e-16
35500000.00000001,29.115129620682538,5.013438757575038e-16
36000000.00000001,29.089132848332557,5.01343729687427e-16
36500000.00000001,29.0626990851147,5.013435788109419e-16
37000000.00000001,29.03581999420275,5.013434229610914e-16
37500000.0,29.00848704448602,5.01343261964659e-16
38000000.0,28.980691504747078,5.0134309564190895e-16
38500000.0,28.952424437615598,5.013429238063145e-16
39000000.0,28.923676693287653,5.013427462642736e-16
39500000.0,28.894438902999056,5.013425628148105e-16
40000000.0,28.864701472241073,5.013423732492637e-16
40500000.0,28.834454573705763,5.013421773509577e-16
41000000.0,28.803688139947617,5.013419748948611e-16
41500000.0,28.772391855747568,5.013417656472263e-16
42000000.0,28.740555150164024,5.013415493652106e-16
42500000.0,28.708167188255587,5.013413257964817e-16
43000000.0,28.675216862458207,5.013410946788003e-16
43500000.00000001,28.641692783599208,5.013408557395839e-16
44000000.00000001,28.60758327152906,5.013406086954471e-16
44500000.00000001,28.57287634535093,5.013403532517194e-16
45000000.00000001,28.53755971322656,5.013400891019383e-16
45500000.0,28.501620761735648,5.013398159273151e-16
46000000.0,28.465046544764736,5.013395333961742e-16
46500000.0,28.42782377189963,5.013392411633613e-16
47000000.0,28.38993879629405,5.013389388696228e-16
47500000.0,28.351377601985114,5.013386261409489e-16
48000000.0,28.31212579062456,5.013383025878834e-16
48500000.0,28.272168567592306,5.013379678047952e-16
49000000.0,28.231490727456805,5.013376213691103e-16
49500000.0,28.190076638744078,5.013372628405013e-16
50000000.0,28.147910227974805,5.013368917600307e-16
